"dh.date","dh.hour","sessions","impressions","clicks","conversions","revenue","payout"
"2025-11-06","4","13618","13409","304","49","369.7","249.32"
"2025-11-06","5","19446","19855","387","64","742.0999999999999","501.12000000000006"
"2025-11-06","6","30094","30609","543","84","937","621.7500000000003"
"2025-11-06","7","37862","38328","618","85","908.3499999999999","599.0999999999999"
"2025-11-06","8","45894","45668","819","122","1640.1999999999998","1089.28"
"2025-11-06","9","51043","50819","909","201","2820.6299999999997","1866.1299999999997"
"2025-11-06","10","58874","57411","867","147","1971.0499999999997","1305.5099999999993"
"2025-11-06","11","59651","58228","1078","139","1566.9499999999998","1038.6199999999994"
"2025-11-06","12","54766","53539","1032","120","1933.4299999999994","1279.82"
"2025-11-06","13","57905","56684","953","128","1293.1","873.4900000000001"
"2025-11-06","14","56820","55078","925","125","1361.4499999999998","915.2999999999998"
"2025-11-06","15","59088","57498","1013","141","1438.4499999999998","969.0499999999996"
"2025-11-06","16","60467","59896","832","130","1136","763.55"
"2025-11-06","17","57963","56625","946","237","1699.6999999999998","1162.8599999999997"
"2025-11-06","18","41352","38703","761","153","967.2500000000001","660.79"
"2025-11-06","19","31363","29648","498","43","1159.85","781.2699999999996"
"2025-11-06","20","35256","32890","492","33","832.65","539.0499999999998"
"2025-11-06","21","36329","33977","386","36","743.1","490.32000000000005"
"2025-11-06","22","32467","29361","319","24","543.35","357.02"
"2025-11-06","23","16437","14469","232","21","260.16","170.54000000000005"
"2025-11-07","0","16228","20757","544","132","822.11","563.6300000000005"
"2025-11-07","1","11823","13504","383","110","597.5500000000001","407.6500000000004"
"2025-11-07","2","11163","12654","356","113","635.0500000000001","442.99999999999994"
"2025-11-07","3","10053","10948","286","75","464.9","325.06"
"2025-11-07","4","13398","13711","356","64","813.34","537.3299999999999"
"2025-11-07","5","18128","19298","504","87","871.9000000000001","583.6200000000001"
"2025-11-07","6","27120","28000","635","114","1087.1","722.4200000000003"
"2025-11-07","7","37057","37611","742","109","1371.85","919.92"
"2025-11-07","8","42697","43584","965","157","2674.2","1760.9899999999996"
"2025-11-07","9","47726","48412","1007","175","2081.35","1378.789999999999"
"2025-11-07","10","55303","54536","1084","199","2053.2999999999997","1359.039999999999"
"2025-11-07","11","59502","58480","1058","163","1494.85","1013.89"
"2025-11-07","12","58600","57135","1046","122","1440.6","958.29"
"2025-11-07","13","57317","55746","986","148","2454.7","1632.4599999999996"
"2025-11-07","14","55656","53711","921","290","1481.85","997.7499999999997"
"2025-11-07","15","57611","55775","1027","155","1307.4899999999998","893.0100000000001"
"2025-11-07","16","56474","53973","952","113","839.9000000000001","571.36"
"2025-11-07","17","45741","42499","736","38","872.5000000000001","582.3999999999999"
"2025-11-07","18","38479","35433","748","101","892.45","613.6100000000013"
"2025-11-07","19","36320","33099","637","36","1316.9999999999998","874.5699999999999"
"2025-11-07","20","35030","31418","597","72","1978.8","1319.3799999999999"
"2025-11-07","21","38716","34564","434","164","3165.05","2081.640000000001"
"2025-11-07","22","35952","32216","412","69","1952.3099999999997","1272.6899999999994"
"2025-11-07","23","18467","15238","284","15","441.85","288.89"
"2025-11-08","0","18827","23121","518","165","788.1","533.0900000000019"
"2025-11-08","1","14034","15778","442","157","681.3900000000001","479.24000000000035"
"2025-11-08","2","10254","10923","369","121","530.07","368.56999999999994"
"2025-11-08","3","10025","9650","324","86","263.3","184.32"
"2025-11-08","4","11702","10935","289","73","413.35","281.13999999999993"
"2025-11-08","5","15610","14308","305","74","464.9","318.31"
"2025-11-08","6","22856","21351","353","85","572.2","375.94"
"2025-11-08","7","30521","29136","450","90","873.5999999999999","585.3599999999999"
"2025-11-08","8","36545","34991","616","173","2235.7","1490.2000000000003"
"2025-11-08","9","41601","39293","834","213","2264.0999999999995","1506.8999999999994"
"2025-11-08","10","50971","48349","845","151","1683.3499999999997","1092.25"
"2025-11-08","11","56932","53227","933","198","1217.5499999999997","817.3000000000002"
"2025-11-08","12","59511","56066","990","206","1417.55","931.5300000000002"
"2025-11-08","13","60384","56773","895","160","1152.4499999999998","766.6"
"2025-11-08","14","53102","49505","949","117","1846","1201.55"
"2025-11-08","15","46726","43470","745","58","1778.2299999999998","1159.8899999999996"
"2025-11-08","16","46697","43695","747","45","1134.1999999999998","758.8199999999999"
"2025-11-08","17","46451","42705","645","45","1110.5","765.2899999999997"
"2025-11-08","18","39096","34695","602","33","711.28","445.84999999999997"
"2025-11-08","19","36984","33097","562","23","465.90000000000003","306.89"
"2025-11-08","20","34467","30648","459","31","742.23","491.7300000000001"
"2025-11-08","21","36923","33380","456","20","374.50000000000006","246.51000000000005"
"2025-11-08","22","35242","31900","401","32","431.70000000000005","300.71"
"2025-11-08","23","19115","16451","328","23","381.44","251.6300000000001"
"2025-11-09","0","19742","24037","500","160","831.7","588.1800000000015"
"2025-11-09","1","14401","16393","479","131","558.7","396.56000000000074"
"2025-11-09","2","9963","10869","311","72","628.3","410.1600000000001"
"2025-11-09","3","9794","9376","305","62","346.65","225.32000000000002"
"2025-11-09","4","11135","10581","257","49","257.19","184.00999999999996"
"2025-11-09","5","14846","13703","293","66","289.2","189.33"
"2025-11-09","6","20919","19401","305","66","162.3","104.73"
"2025-11-09","7","27979","25675","414","88","707.05","475.1799999999999"
"2025-11-09","8","33294","31119","491","109","1168.1499999999999","765.04"
"2025-11-09","9","36968","34314","655","133","1853.6499999999999","1218.5299999999995"
"2025-11-09","10","46704","43699","741","163","970.0500000000001","642.9200000000002"
"2025-11-09","11","53238","49202","695","182","1261.8499999999997","822.1000000000001"
"2025-11-09","12","54228","50474","795","187","1007.8000000000001","705.0500000000003"
"2025-11-09","13","55175","51527","816","194","1437.3499999999997","945.33"
"2025-11-09","14","54839","51450","850","220","1632.1499999999999","1071.1999999999998"
"2025-11-09","15","42976","39406","832","189","3403.5699999999997","2263.6600000000008"
"2025-11-09","16","41779","38810","669","48","1439.9499999999998","965.8499999999999"
"2025-11-09","17","38679","35178","643","49","1140.87","785.6099999999998"
"2025-11-09","18","30221","26310","527","28","622.85","414.29"
"2025-11-09","19","30284","26557","438","31","774.3000000000001","507.15"
"2025-11-09","20","28852","26283","395","24","466.6","304.99"
"2025-11-09","21","34306","31582","389","30","482.25000000000006","315.5400000000001"
"2025-11-09","22","31050","28922","352","29","548.35","356.28999999999996"
"2025-11-09","23","15375","13872","244","14","544.5","356.55000000000007"
"2025-11-10","0","14654","19613","432","102","677.43","448.9900000000005"
"2025-11-10","1","11156","13397","428","130","930.8","615.7700000000001"
"2025-11-10","2","10101","10926","322","116","417.3","291.92000000000024"
"2025-11-10","3","8670","8559","318","96","717.5","485.85000000000014"
"2025-11-10","4","10238","9816","230","60","584.4","388.56000000000034"
"2025-11-10","5","13527","12782","342","96","729.9499999999999","482.7500000000004"
"2025-11-10","6","20520","19736","395","104","712.15","485.6100000000004"
"2025-11-10","7","28024","27346","496","75","625.65","401.2599999999999"
"2025-11-10","8","35404","34134","686","123","1012.9999999999999","652.4499999999998"
"2025-11-10","9","37271","37760","767","141","2404.85","1557.3999999999999"
"2025-11-10","10","47252","46574","806","118","1129","731.3000000000001"
"2025-11-10","11","52654","51465","943","130","1484","968.7499999999998"
"2025-11-10","12","52206","51162","862","146","1772.1","1192.0099999999998"
"2025-11-10","13","51782","51155","892","153","1154.25","763.4699999999998"
"2025-11-10","14","51491","53074","859","212","2812.4","1845.8500000000006"
"2025-11-10","15","51803","52424","821","139","1795.58","1192.3599999999994"
"2025-11-10","16","51174","50807","847","142","1208.4299999999998","797.6300000000003"
"2025-11-10","17","47273","46905","885","142","1088.87","740.3199999999999"
"2025-11-10","18","31951","30883","631","58","498.2500000000001","324.9299999999999"
"2025-11-10","19","28437","27106","515","25","497.85","336.19"
"2025-11-10","20","31042","29583","442","18","169.15","114.36999999999998"
"2025-11-10","21","30199","28704","359","38","868.85","571.1800000000001"
"2025-11-10","22","27727","26368","326","29","551","354.85"
"2025-11-10","23","14106","12892","259","48","1387.85","919.39"
"2025-11-11","0","13440","18295","458","113","966.0699999999999","646.0300000000007"
"2025-11-11","1","10962","13250","442","134","869.6999999999999","592.3800000000002"
"2025-11-11","2","10074","11618","404","137","449.9","314.61000000000007"
"2025-11-11","3","8296","9940","357","95","339","234.29999999999998"
"2025-11-11","4","9532","10006","278","73","451.85","314.8400000000002"
"2025-11-11","5","12564","12270","343","84","440.9","308.02000000000015"
"2025-11-11","6","17536","17630","424","111","727.5","472.6000000000004"
"2025-11-11","7","22995","22946","547","133","1096.5499999999997","715.2000000000004"
"2025-11-11","8","28399","29490","688","167","1846.45","1227.71"
"2025-11-11","9","36781","38193","809","285","2788.7","1855.559999999995"
"2025-11-11","10","48100","47365","924","176","1771.5999999999997","1156.2099999999998"
"2025-11-11","11","53137","51761","937","150","1485.2499999999998","981.6099999999999"
"2025-11-11","12","52044","50545","918","147","1407.6999999999998","930.43"
"2025-11-11","13","50979","50252","829","163","1578.6","1010.26"
"2025-11-11","14","50439","49511","875","181","1371.1999999999998","941.7300000000002"
"2025-11-11","15","45596","44375","784","111","1925.1999999999998","1275.0600000000006"
"2025-11-11","16","39381","37183","803","67","1664.4999999999995","1124.6699999999996"
"2025-11-11","17","35994","33992","549","49","1139.6999999999998","743.1299999999998"
"2025-11-11","18","30218","28172","483","45","880.78","583.2199999999999"
"2025-11-11","19","28501","26487","439","34","859.45","561.13"
"2025-11-11","20","33933","31732","393","36","554.3800000000002","371.5599999999999"
"2025-11-11","21","35240","33522","366","28","706.2","464.38"
"2025-11-11","22","31452","30171","322","21","691.22","460.0800000000001"
"2025-11-11","23","13687","12081","241","20","511.31","337.34000000000003"
"2025-11-12","0","14027","19453","423","103","669.1099999999999","467.44000000000034"
"2025-11-12","1","10693","13162","425","125","651.48","432.7600000000003"
